title,director_name,duration,gross,num_voted_users,movie_imdb_link,num_user_for_reviews,budget,title_year,imdb_score,aspect_ratio,movie_fb_likes
A Separation,Asghar Farhadi,123,7098492,151812,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,264,500000,2011,8.4,1.85,48000
Crying with Laughter,Justin Molotnikov,93,,190,http://www.imdb.com/title/tt1349478/?ref_=fn_tt_tt_1,6,,2009,6.9,,33
Welcome to the Dollhouse,Todd Solondz,88,4771000,26513,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,174,800000,1995,7.5,1.85,0
Ruby in Paradise,Victor Nunez,114,1001437,2039,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28,800000,1993,7.2,1.85,81
Raising Victor Vargas,Peter Sollett,88,2073984,4743,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,135,800000,2002,7.2,1.85,219
Pandora's Box,Georg Wilhelm Pabst,110,9950,7431,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1,84,,1929,8,1.33,926
Harrison Montgomery,Daniel Davila,95,,59,http://www.imdb.com/title/tt0870118/?ref_=fn_tt_tt_1,1,850000,2008,7.4,1.78,18
Live-In Maid,Jorge Gaggero,83,,772,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1,11,800000,2004,7.2,,83
Deterrence,Rod Lurie,104,144583,2256,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,79,800000,1999,6.5,1.85,130
The Mudge Boy,Michael Burke,94,,3480,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1,30,800000,2003,7.2,,396
The Young Unknowns,Catherine Jelski,87,58163,122,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1,3,,2000,4.2,,4
Not Cool,Shane Dawson,93,35688,4167,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,72,600000,2014,5.1,,0
Dead Snow,Tommy Wirkola,91,41709,54601,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,200,800000,2009,6.4,1.85,23000
Saints and Soldiers,Ryan Little,90,1310270,17725,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,157,780000,2003,6.8,,1000
Vessel,Clark Baker,14,,292,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1,3,,2012,6.2,,14
American Graffiti,George Lucas,112,115000000,63839,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,238,777000,1973,7.5,2.35,0
Iraq for Sale: The War Profiteers,Robert Greenwald,75,,1477,http://www.imdb.com/title/tt0815181/?ref_=fn_tt_tt_1,24,750000,2006,7.7,1.78,274
Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro,86,5518918,12160,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,73,750000,2007,6.9,1.85,307
Safety Not Guaranteed,Colin Trevorrow,86,4007792,101287,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,260,750000,2012,7,2.35,31000
Kevin Hart: Laugh at My Pain,Leslie Small,89,7705974,3543,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1,8,,2011,7.5,1.85,614
Kill List,Ben Wheatley,95,26297,25750,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,209,500000,2011,6.3,2.35,0
The Innkeepers,Ti West,101,77501,27260,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,247,750000,2011,5.5,2.35,0
The Unborn,David S. Goyer,89,42638165,42183,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,230,16000000,2009,4.8,2.35,0
The Conformist,Bernardo Bertolucci,106,,17813,http://www.imdb.com/title/tt0065571/?ref_=fn_tt_tt_1,101,750000,1970,8.1,1.66,0
Interview with the Assassin,Neil Burger,88,47329,1661,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,31,750000,2002,6.6,1.78,163
Donkey Punch,Oliver Blackburn,99,18378,9376,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,74,900000,2008,5.2,1.85,0
All the Boys Love Mandy Lane,Jonathan Levine,90,,25951,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,129,750000,2006,5.6,2.35,2000
Bled,Christopher Hutson,95,,851,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,30,750000,2009,3.1,1.85,128
High Noon,Fred Zinnemann,85,,80193,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1,333,750000,1952,8.1,1.37,3000
Hoop Dreams,Steve James,170,7830611,18980,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,74,700000,1994,8.3,1.33,0
Rize,David LaChapelle,86,3278611,2877,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,46,,2005,7.1,1.33,903
Destiny,Joseph Kosinski,,,3089,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,11,,2014,8.1,,1000
L.I.E.,Michael Cuesta,97,1141829,8509,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,109,700000,2001,7.2,1.85,420
The Sisterhood of Night,Caryn Waechter,104,,1354,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,17,1000000,2014,6.3,2.35,523
B-Girl,Emily Dell,88,,551,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1,10,,2009,4,,303
King Kong,Peter Jackson,201,218051260,316027,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,2618,207000000,2005,7.2,2.35,0
House of Wax,Jaume Collet-Serra,108,32048809,94463,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,576,30000000,2005,5.3,1.85,0
Half Nelson,Ryan Fleck,106,2694973,70885,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,189,700000,2006,7.2,1.85,0
Naturally Native,Jennifer Wynne Farmer,107,10508,103,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,6,700000,1998,6.5,,102
Hav Plenty,Christopher Scott Cherot,84,2301777,819,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,36,650000,1997,6.5,,161
Adulterers,H.M. Coakley,91,,514,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1,750000,2015,4.9,2.35,158
Escape from Tomorrow,Randy Moore,90,169719,7384,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,79,,2013,5.2,1.85,0
Starsuckers,Chris Atkins,103,,474,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,8,400000,2009,7.4,,203
The Hadza: Last of the First,Bill Benenson,71,,5,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1,1,650000,2014,7.4,,5
After,Ryan Smith,90,,3699,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,27,650000,2012,5.4,2.35,1000
Treachery,Travis Romero,67,,344,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1,5,625000,2013,3.9,,0
Walter,Anna Mastro,94,,1432,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,19,700000,2015,5.3,,0
Top Hat,Mark Sandrich,81,3000000,13269,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,98,609000,1935,7.8,1.37,1000
The Blair Witch Project,Daniel Myrick,81,140530114,186786,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,3400,60000,1999,6.4,1.33,0
Woodstock,Michael Wadleigh,215,13300000,12631,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,63,600000,1970,8.1,2.2,0
The Kentucky Fried Movie,John Landis,83,,13915,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,109,650000,1977,6.5,1.85,0
Mercy Streets,Jon Gunn,106,171988,448,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,16,600000,2000,5.6,1.85,12
Arnolds Park,Gene Teigland,103,23616,94,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,4,600000,2007,5.6,1.78,11
Broken Vessels,Scott Ziehl,90,13493,531,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,19,600000,1998,6.6,1.85,51
Water & Power,Richard Montoya,88,79043,85,http://www.imdb.com/title/tt2052015/?ref_=fn_tt_tt_1,,,2013,6.3,,358
They Will Have to Kill Us First,Johanna Schwartz,105,,74,http://www.imdb.com/title/tt4333662/?ref_=fn_tt_tt_1,2,400000,2015,7.7,,34
Crop Circles: Quest for Truth,William Gazecki,115,,204,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1,13,750000,2002,7,,32
Light from the Darkroom,Lance McDaniel,90,,6,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,1,600000,2014,8,,9
Irreplaceable,Thomas Lilti,102,,389,http://www.imdb.com/title/tt5078326/?ref_=fn_tt_tt_1,1,,2016,7.2,,36
The Maid's Room,Michael Walker,98,,719,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1,9,600000,2013,4.5,,128
A Hard Day's Night,Richard Lester,87,515005,31429,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,219,560000,1964,7.7,1.75,0
The Harvest/La Cosecha,U. Roberto Romano,80,2245,57,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1,2,560000,2011,7.2,,88
Love Letters,Amy Holden Jones,88,,487,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,9,550000,1983,6.1,,7
Julija in alfa Romeo,Blaz Zavrsnik,83,,86,http://www.imdb.com/title/tt4374230/?ref_=fn_tt_tt_1,2,500000,2015,6.4,2.35,18
Fireproof,Alex Kendrick,122,33451479,17068,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,215,500000,2008,6.5,1.85,0
Faith Connections,Pan Nalin,115,,113,http://www.imdb.com/title/tt2768766/?ref_=fn_tt_tt_1,3,550000,2013,7,1.85,126
Benji,Joe Camp,86,39552600,3411,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,36,500000,1974,6.1,1.85,816
Open Water,Chris Kentis,79,30500882,42256,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,916,500000,2003,5.7,1.85,0
High Road,Matt Walsh,87,,1305,http://www.imdb.com/title/tt1692084/?ref_=fn_tt_tt_1,3,,2011,5.4,,244
Kingdom of the Spiders,John 'Bud' Cardos,97,17000000,3274,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,84,500000,1977,5.9,1.85,0
Mad Hot Ballroom,Marilyn Agrelo,105,8044906,3156,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,65,,2005,7.5,1.85,588
The Station Agent,Tom McCarthy,89,5739376,58260,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,286,500000,2003,7.7,1.85,0
To Save a Life,Brian Baugh,120,3773863,4583,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,55,1000000,2009,7.1,2.35,0
Wordplay,Patrick Creadon,94,3117666,3394,http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1,43,,2006,7.4,1.66,694
Beyond the Mat,Barry W. Blaustein,108,2047570,6790,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,80,500000,1999,7.6,1.85,491
The Singles Ward,Kurt Hale,102,1250798,1099,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,53,500000,2002,6.4,,43
Osama,Siddiq Barmak,83,1127331,7559,http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1,77,46000,2003,7.4,1.85,0
Sholem Aleichem: Laughing in the Darkness,Joseph Dorman,93,906666,154,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,5,500000,2011,6.8,16,287
Groove,Greg Harrison,86,1114943,3562,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,74,500000,2000,6.5,1.85,0
The R.M.,Kurt Hale,101,1111615,651,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,34,500000,2003,6,,44
Twin Falls Idaho,Michael Polish,111,985341,3479,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,87,500000,1999,7.3,1.85,180
Mean Creek,Jacob Aaron Estes,90,603943,26407,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,154,500000,2004,7.3,1.85,1000
Hurricane Streets,Morgan J. Freeman,86,334041,1038,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,21,500000,1997,6.5,1.85,51
Never Again,Eric Schaeffer,98,295468,709,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,34,500000,2001,6,1.85,139
Civil Brand,Neema Barnette,91,243347,553,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,24,500000,2002,5.3,1.85,86
Lonesome Jim,Steve Buscemi,91,154077,6884,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,53,500000,2005,6.6,1.85,238
Drinking Buddies,Joe Swanberg,90,342936,45928,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1,106,,2013,6.1,2.35,0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Molly Bernstein,88,151389,774,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,7,500000,2012,7.1,,590
Seven Samurai,Akira Kurosawa,202,269061,229012,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,596,2000000,1954,8.7,1.37,11000
The Other Dream Team,Marius A. Markevicius,89,133778,3086,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,9,500000,2012,8.4,,0
Johnny Suede,Tom DiCillo,97,,3013,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,24,500000,1991,5.8,1.85,344
Finishing the Game: The Search for a New Bruce Lee,Justin Lin,84,52850,1656,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,12,500000,2007,6.2,1.85,155
Rubber,Quentin Dupieux,82,98017,26185,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,170,500000,2010,5.8,1.85,46000
Home,Tim Johnson,94,177343675,70136,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214,135000000,2015,6.7,1.85,26000
Kiss the Bride,C. Jay Cox,100,31937,1358,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,10,500000,2007,5.7,1.85,60
The Slaughter Rule,Alex Smith,112,13134,2004,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,32,500000,2002,6.1,2.35,183
Monsters,Gareth Edwards,94,237301,75669,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,451,500000,2010,6.4,2.35,19000
The Californians,Jonathan Parker,87,,299,http://www.imdb.com/title/tt0377043/?ref_=fn_tt_tt_1,11,,2005,5,1.85,29
The Living Wake,Sol Tryon,91,12055,739,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,10,500000,2007,6.5,,339
Detention of the Dead,Alex Craig Mann,87,1332,2038,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,20,500000,2012,4.6,2.35,898
Crazy Stone,Hao Ning,98,,2097,http://www.imdb.com/title/tt0843270/?ref_=fn_tt_tt_1,9,3000000,2006,7.7,2.35,23
Scott Walker: 30 Century Man,Stephen Kijak,95,,1006,http://www.imdb.com/title/tt0486541/?ref_=fn_tt_tt_1,11,500000,2006,7.3,1.85,808
Everything Put Together,Marc Forster,87,,601,http://www.imdb.com/title/tt0228277/?ref_=fn_tt_tt_1,10,100000,2000,6.6,1.85,22
Good Kill,Andrew Niccol,102,316842,15756,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,68,,2014,6.4,2.35,0
Insomnia Manica,Daston Kalili,127,,16,http://www.imdb.com/title/tt0455556/?ref_=fn_tt_tt_1,3,500000,2005,5.8,1.33,0
The Outrageous Sophie Tucker,William Gazecki,96,,38,http://www.imdb.com/title/tt2825768/?ref_=fn_tt_tt_1,3,500000,2014,7.2,1.33,16
Now Is Good,Ol Parker,103,,26863,http://www.imdb.com/title/tt1937264/?ref_=fn_tt_tt_1,54,,2012,7.2,2.35,0
Girls Gone Dead,Michael Hoffman Jr.,104,,2012,http://www.imdb.com/title/tt1884318/?ref_=fn_tt_tt_1,28,500000,2012,3.5,2.35,0
America Is Still the Place,Patrick Gilles,90,,22,http://www.imdb.com/title/tt3417110/?ref_=fn_tt_tt_1,,,2015,7.5,,337
Subconscious,Georgia Hilton,122,,292,http://www.imdb.com/title/tt2909932/?ref_=fn_tt_tt_1,16,,2015,2.2,,353
Crossroads,Tamra Davis,93,37188667,34219,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,578,12000000,2002,3.3,1.85,0
Enter Nowhere,Jack Heller,90,,5025,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,45,500000,2011,6.6,,701
The King of Najayo,Fernando Baez Mella,101,,197,http://www.imdb.com/title/tt2275671/?ref_=fn_tt_tt_1,1,500000,2012,6.9,16,126
Fight to the Finish,Warren Sheppard,94,,60,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1,2,150000,2016,4,,381
Alleluia! The Devil's Carnival,Darren Lynn Bousman,97,,259,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,20,500000,2016,7.4,1.78,707
The Sound and the Shadow,Justin Paul Miller,90,,30,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,1,,2014,8.3,,70
Rodeo Girl,Joel Paul Reisig,108,,62,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,4,500000,2016,5.7,,0
Born to Fly: Elizabeth Streb vs. Gravity,Catherine Gund,82,21199,40,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,10,500000,2014,6.8,,44
The Little Ponderosa Zoo,Luke Dye,84,,15,http://www.imdb.com/title/tt3846442/?ref_=fn_tt_tt_1,1,500000,2016,5.2,16,9
Oz the Great and Powerful,Sam Raimi,130,234903076,175413,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,511,215000000,2013,6.4,2.35,60000
The Toxic Avenger,Michael Herz,91,,19253,http://www.imdb.com/title/tt0090190/?ref_=fn_tt_tt_1,147,475000,1984,6.2,1.85,0
Straight Out of Brooklyn,Matty Rich,91,2712293,475,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,11,450000,1991,5.9,1.85,123
Bloody Sunday,Paul Greengrass,107,768045,19732,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,120,2000000,2002,7.7,1.85,0
Diamond Ruff,Alec Asten,82,,53,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,5,500000,2015,4.3,,62
Conversations with Other Women,Hans Canosa,84,379122,10143,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,54,450000,2005,7.1,2.39,0
Poultrygeist: Night of the Chicken Dead,Lloyd Kaufman,103,23000,5931,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,58,500000,2006,6.2,1.85,0
Mutual Friends,Matthew Watts,86,,64,http://www.imdb.com/title/tt2112209/?ref_=fn_tt_tt_1,3,450000,2013,6.8,,31
42nd Street,Lloyd Bacon,89,2300000,7921,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,97,439000,1933,7.7,1.37,439
Rise of the Entrepreneur: The Search for a Better Way,Joe Kenemore,52,,78,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,10,450000,2014,8.2,,460
Metropolitan,Whit Stillman,98,2938208,7143,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,52,225000,1990,7.5,1.66,865
As It Is in Heaven,Kay Pollak,133,9910,13543,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,94,25000000,2004,7.6,1.85,0
Roadside,Eric England,81,,268,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1,6,,2013,4.1,16,61
Napoleon Dynamite,Jared Hess,92,44540956,161448,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,1473,400000,2004,6.9,1.85,0
Blue Ruin,Jeremy Saulnier,90,258113,42678,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,135,1066167,2013,7.1,2.35,0
Paranormal Activity,Oren Peli,84,107917283,184824,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,1189,15000,2007,6.3,1.85,12000
Dogtown and Z-Boys,Stacy Peralta,91,1293295,10366,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,88,,2001,7.7,1.37,0
Monty Python and the Holy Grail,Terry Gilliam,91,1229197,382240,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,660,229575,1975,8.3,1.66,14000
Quinceañera,Richard Glatzer,90,1689999,3675,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,48,400000,2006,7.1,2.35,426
Gory Gory Hallelujah,Sue Corcoran,96,11798,179,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,18,100000,2003,4.7,1.78,39
Heroes,,60,,202115,http://www.imdb.com/title/tt0813715/?ref_=fn_tt_tt_1,379,,,7.7,16,0
Tarnation,Jonathan Caouette,88,592014,5709,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,114,218,2003,7.2,1.37,754
I Want Your Money,Ray Griggs,92,425899,1123,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,31,400000,2010,5.1,1.78,638
Love in the Time of Monsters,Matt Jackson,97,,143,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,5,500000,2014,5.4,,194
The Beyond,Lucio Fulci,82,126387,14985,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,253,400000,1981,6.9,2.35,2000
Home Movies,,22,,7458,http://www.imdb.com/title/tt0197159/?ref_=fn_tt_tt_1,82,,,8.2,1.33,526
What Happens in Vegas,Tom Vaughan,101,80276912,140740,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,151,35000000,2008,6.1,2.35,0
The Dark Hours,Paul Fox,80,,4788,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,52,500000,2005,6.1,1.85,166
My Beautiful Laundrette,Stephen Frears,97,,10577,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,64,650000,1985,6.9,1.66,0
Fabled,Ari Kirschenbaum,84,25918,191,http://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,10,,2002,5.8,1.78,7
Show Me,Cassandra Nicolaou,97,,369,http://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,5,900000,2004,6,1.78,12
Cries & Whispers,Ingmar Bergman,91,,19964,http://www.imdb.com/title/tt0069467/?ref_=fn_tt_tt_1,197,400000,1972,8.2,1.66,0
Intolerance: Love's Struggle Throughout the Ages,D.W. Griffith,123,,10718,http://www.imdb.com/title/tt0006864/?ref_=fn_tt_tt_1,88,385907,1916,8,1.33,691
Trekkies,Roger Nygard,86,617172,4407,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,75,375000,1997,7,,672
The Broadway Melody,Harry Beaumont,100,2808000,4546,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,71,379000,1929,6.3,1.37,167
The Evil Dead,Sam Raimi,96,,141219,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,740,375000,1981,7.6,1.37,12000
Maniac,Franck Khalfoun,89,12843,27297,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,131,6000000,2012,6.1,2.35,0
Censored Voices,Mor Loushy,84,34151,186,http://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,3,450000,2015,7.2,1.78,111
Murderball,Henry Alex Rubin,88,1523883,9037,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,70,1750211,2005,7.8,1.85,0
American Ninja 2: The Confrontation,Sam Firstenberg,90,4000000,6046,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,46,350000,1987,4.7,1.85,583
51 Birch Street,Doug Block,90,84689,695,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,16,,2005,7.5,,70
Revolution,,43,,72017,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,323,,,6.7,16,17000
Rotor DR1,Chad Kapper,98,,209,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,8,350000,2015,3.4,2.35,240
Halloween,John Carpenter,101,47000000,157863,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,300000,1978,7.9,2.35,12000
12 Angry Men,Sidney Lumet,96,,447785,http://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,888,350000,1957,8.9,1.66,40000
My Dog Tulip,Paul Fierlinger,83,246574,1272,http://www.imdb.com/title/tt0843358/?ref_=fn_tt_tt_1,15,,2009,6.9,1.85,675
It Happened One Night,Frank Capra,65,,64888,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,235,325000,1934,8.2,1.37,0
Dogtooth,Yorgos Lanthimos,94,110197,44864,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,170,,2009,7.3,2.35,13000
Tupac: Resurrection,Lauren Lazin,112,7707563,7687,http://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,32,,2003,8,1.85,0
Tumbleweeds,Gavin O'Connor,102,1281176,2932,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,73,312000,1999,6.7,1.85,121
The Prophecy,Gregory Widen,98,16115878,24438,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,194,8000000,1995,6.6,2.35,0
When the Cat's Away,Cédric Klapisch,91,1652472,2843,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,25,300000,1996,6.9,1.66,166
Pieces of April,Peter Hedges,80,2360184,18035,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,177,300000,2003,7.1,1.85,0
The Big Swap,Niall Johnson,114,,270,http://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,7,,1998,5.6,1.33,29
Old Joy,Kelly Reichardt,76,255352,4423,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,57,300000,2006,6.7,1.66,594
Wendy and Lucy,Kelly Reichardt,80,856942,12241,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,112,200000,2008,7.1,1.85,0
3 Backyards,Eric Mendelsohn,88,,554,http://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,23,300000,2010,5.2,,92
Pierrot le Fou,Jean-Luc Godard,110,,19386,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,74,300000,1965,7.7,2.35,2000
Sisters in Law,Florence Ayisi,104,32631,291,http://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1,8,,2005,7.5,,50
Ayurveda: Art of Being,Pan Nalin,102,16892,341,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,12,300000,2001,7.6,1.85,379
Nothing But a Man,Michael Roemer,95,12438,891,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,26,160000,1964,8.1,,363
"First Love, Last Rites",Jesse Peretz,94,40542,294,http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,16,300000,1997,5.5,,26
